source_id	protein_or_peptide	identifier_type	condition_or_group	NET_or_release_context	reported_metric_or_status	table_source	evidence_tier	allowed_claim	prohibited_claim
Chapman_PXD011796	ANXA6	UniProt:P08133	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=33;unique=33;Anova_p=0.002192297;q=0.007556076;max_fold=4.849552862	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	ANXA7	UniProt:P20073	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=4;unique=4;Anova_p=0.00066947;q=0.005125192;max_fold=3.407232336	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	APMAP	UniProt:Q9HDC9	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=6;unique=6;Anova_p=0.000845766;q=0.005125192;max_fold=8.072138768	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	ARF3	UniProt:P61204; P18085	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=3;unique=3;Anova_p=0.083492713;q=0.075728949;max_fold=1.681125689	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	ARL6IP5	UniProt:O75915	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.02264962;q=0.028490975;max_fold=7.808139009	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	ARL8B	UniProt:Q9NVJ2	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.134585759;q=0.112589746;max_fold=1.327304543	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	ATP2A3	UniProt:Q93084 ;O14983	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.050246073;q=0.051541826;max_fold=2.421519109	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	AZU1	UniProt:P20160	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=11;unique=11;Anova_p=0.001954508;q=0.007017189;max_fold=5.238724024	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	BAX	UniProt:Q07812	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.195303612;q=0.148837782;max_fold=3.440252794	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	BST1	UniProt:Q10588	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.91034159;q=0.472534208;max_fold=1.064021196	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	C5AR1	UniProt:P21730	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.187367165;q=0.146770157;max_fold=2.296439945	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CANX	UniProt:P27824	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.075923614;q=0.070883387;max_fold=1.878951542	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CD177	UniProt:Q8N6Q3	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=4;unique=4;Anova_p=0.929705551;q=0.481136322;max_fold=1.286607746	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CD47	UniProt:Q08722	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.035765353;q=0.040623473;max_fold=2.299896683	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CDC42	UniProt:P60953	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=3;unique=2;Anova_p=0.245879694;q=0.177293052;max_fold=1.402519319	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CEACAM1	UniProt:P13688	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=1;Anova_p=0.000373661;q=0.005036857;max_fold=6.03678623	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CEACAM6	UniProt:P40199	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.402983062;q=0.251619714;max_fold=1.993880701	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CLTC	UniProt:Q00610	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=5;unique=5;Anova_p=0.192862881;q=0.148837782;max_fold=2.245293523	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CPNE1	UniProt:Q99829	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.36586853;q=0.234390351;max_fold=3.28160243	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CPNE3	UniProt:O75131; O95741	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=7;unique=7;Anova_p=0.016643159;q=0.02451415;max_fold=1.996400179	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CTSG	UniProt:P08311	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=15;unique=15;Anova_p=0.026575297;q=0.032026468;max_fold=2.664313494	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CXCR2	UniProt:P25025	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.608193163;q=0.357946093;max_fold=1.049713661	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CYBA	UniProt:P13498	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.00825194;q=0.014660585;max_fold=6.301126986	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CYBB	UniProt:P04839	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=6;unique=6;Anova_p=0.196052368;q=0.148837782;max_fold=1.7526039	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	CYP4F3	UniProt:Q08477; P78329; P98187; Q9HCS2	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=4;unique=4;Anova_p=0.000746008;q=0.005125192;max_fold=12.29939151	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	DDOST	UniProt:P39656	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.09286479;q=0.082920273;max_fold=10.765149	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	DEFA1	UniProt:P59665	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=4;unique=4;Anova_p=0.523996501;q=0.318456179;max_fold=1.128995032	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	DHRS7	UniProt:Q9Y394	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.008352899;q=0.014688522;max_fold=5.21723888	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	DYSF	UniProt:O75923	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.077160424;q=0.071450153;max_fold=53.31913727	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	ELANE	UniProt:P08246	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=13;unique=13;Anova_p=0.017051929;q=0.024577499;max_fold=2.420817834	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	FABP5	UniProt:Q01469	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.952140501;q=0.485897667;max_fold=1.134507627	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	FERMT3	UniProt:Q86UX7	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=3;unique=3;Anova_p=0.697225164;q=0.396549474;max_fold=1.100324439	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	FLOT1	UniProt:O75955	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.020374035;q=0.02690164;max_fold=10.36041461	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	GCA	UniProt:P28676	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=3;unique=3;Anova_p=0.21159347;q=0.159931631;max_fold=2.751698578	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	GLIPR2	UniProt:Q9H4G4	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.279452727;q=0.191211501;max_fold=2.355129465	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	GLRX	UniProt:P35754	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.847042679;q=0.450533653;max_fold=1.0684252	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	GNB1	UniProt:P62873; Q9HAV0; P16520	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=4;unique=1;Anova_p=0.357006774;q=0.233425705;max_fold=1.252321285	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	GNB2	UniProt:P62879	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=4;unique=1;Anova_p=0.369914852;q=0.236104877;max_fold=1.328273968	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	HDC	UniProt:P19113	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.263730944;q=0.185507708;max_fold=1.709020494	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	HIST1H2AB	UniProt:P04908	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=4;unique=1;Anova_p=0.52720578;q=0.318788214;max_fold=1.327509523	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	HIST1H3A	UniProt:P68431; P84243; Q6NXT2	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=9;unique=1;Anova_p=0.023952742;q=0.029484527;max_fold=9.739290751	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	HIST1H4A	UniProt:P62805	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=10;unique=10;Anova_p=0.706228204;q=0.399907266;max_fold=1.134338856	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	HIST2H2AB	UniProt:Q8IUE6	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=3;unique=1;Anova_p=0.017584874;q=0.024637753;max_fold=2.309015921	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	HIST2H3A	UniProt:Q71DI3	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=9;unique=1;Anova_p=0.218170048;q=0.162059351;max_fold=1.780321423	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	HVCN1	UniProt:Q96D96	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.095434757;q=0.08477578;max_fold=35.23497495	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	IQGAP1	UniProt:P46940	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=11;unique=11;Anova_p=0.734768771;q=0.405847663;max_fold=1.198698197	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	ITGAM	UniProt:P11215; P20702; Q13349	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=27;unique=27;Anova_p=0.108196494;q=0.094170516;max_fold=2.170342141	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	ITGB2	UniProt:P05107	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=23;unique=23;Anova_p=0.019868074;q=0.02690164;max_fold=3.653378345	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	LBR	UniProt:Q14739	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.001714376;q=0.006786246;max_fold=10.25882521	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	LIG4	UniProt:P49917	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.01165098;q=0.018679519;max_fold=12.81644108	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	LTF	UniProt:P02788	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=58;unique=57;Anova_p=0.064976148;q=0.062555844;max_fold=1.426430546	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	LYPLA1	UniProt:O75608	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.071000502;q=0.067600482;max_fold=29.54378151	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	MNDA	UniProt:P41218	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=18;unique=18;Anova_p=0.013220133;q=0.020524841;max_fold=2.732078079	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	MPO	UniProt:P05164	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=61;unique=55;Anova_p=0.693072082;q=0.395492649;max_fold=1.0780301	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	MVP	UniProt:Q14764	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=10;unique=10;Anova_p=0.000408086;q=0.005036857;max_fold=2.720663435	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	NAPRT	UniProt:Q6XQN6	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.803435263;q=0.434037406;max_fold=1.228769755	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	NME1	UniProt:P15531	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.279606715;q=0.191211501;max_fold=1.755031932	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	PADI2	UniProt:Q9Y2J8	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=3;unique=3;Anova_p=0.144778352;q=0.118809533;max_fold=2.630651621	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	PGM2	UniProt:Q96G03	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.808652069;q=0.435490491;max_fold=1.011694821	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	PRSS57	UniProt:Q6UWY2	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.143849152;q=0.118611821;max_fold=1.999266061	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	PTPRC	UniProt:P08575	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=4;unique=4;Anova_p=0.993391069;q=0.496212968;max_fold=1.008389042	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RAB10	UniProt:P61026	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=1;Anova_p=0.077531434;q=0.071450153;max_fold=17.77551058	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RAB1B	UniProt:Q9H0U4	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=1;Anova_p=0.309049031;q=0.206430865;max_fold=1.259156701	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RAB5A	UniProt:P20339	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.113010188;q=0.097376589;max_fold=1.607499474	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RAB7A	UniProt:P51149	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=5;unique=5;Anova_p=0.597991225;q=0.354134939;max_fold=1.53935483	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RAP1B	UniProt:P61224; A6NIZ1	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=5;unique=5;Anova_p=0.020275033;q=0.02690164;max_fold=2.239916601	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RHOA	UniProt:P61586; P08134; P62745	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=6;unique=6;Anova_p=0.688383061;q=0.394121959;max_fold=1.047614903	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RHOG	UniProt:P84095	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=1;Anova_p=0.128065236;q=0.109256388;max_fold=1.688518071	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RNASE3	UniProt:P12724	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=7;unique=7;Anova_p=0.676834183;q=0.391410952;max_fold=1.084300751	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RPN1	UniProt:P04843	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.231860791;q=0.170469385;max_fold=4.952821657	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RPN2	UniProt:P04844	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=5.9e-06;q=0.001016109;max_fold=Infinity	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RTN1	UniProt:Q16799	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.025713843;q=0.031206538;max_fold=1.85705583	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	RTN4	UniProt:Q9NQC3	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.002277294;q=0.00769513;max_fold=15.56252771	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	S100A12	UniProt:P80511	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=3;unique=3;Anova_p=0.792613021;q=0.430892459;max_fold=1.20655727	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	S100A9	UniProt:P06702	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=16;unique=16;Anova_p=0.608580865;q=0.357946093;max_fold=1.206075449	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	SLC2A14	UniProt:Q8TDB8	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.072468247;q=0.068243865;max_fold=2.593383843	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	SLC35A5	UniProt:Q9BS91	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.051536416;q=0.052243498;max_fold=2.842273768	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	SRP14	UniProt:P37108	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.070003264;q=0.067021283;max_fold=4.024989894	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	SRP9	UniProt:P49458	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.195673633;q=0.148837782;max_fold=1.557112881	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	STOM	UniProt:P27105; Q8TAV4	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=6;unique=6;Anova_p=0.079030965;q=0.072444662;max_fold=2.489868907	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	SYNGR2	UniProt:O43760	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=1;unique=1;Anova_p=0.255843293;q=0.182946433;max_fold=1.647025634	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
Chapman_PXD011796	TCP1	UniProt:P17987	healthy_control	NET proteome (PMA/A23187-induced NETs)	peptides=2;unique=2;Anova_p=0.733456209;q=0.405847663;max_fold=1.060236552	Table_2.XLSX	Tier_2	NET/release material composition (structured supplementary table)	NETosis rate / clearance / pathogenicity / causal metabolism-to-NETosis / raw reanalysis
